id,lifeSat,age,emplStat55,healthSat,livtog
167001,8,57,1,9,1
167001,7,58,1,9,1
167001,8,59,1,8,1
167001,7,60,1,8,1
167201,9,55,1,8,1
167201,8,56,1,8,1
167201,8,57,1,8,1
167201,9,58,1,9,1
167201,8,59,1,9,1
167201,8,60,1,9,1
167301,8,55,1,9,0
167301,8,56,1,9,0
167301,7,57,1,9,0
167301,7,58,1,8,0
167301,7,59,1,9,0
167301,7,60,1,7,0
168001,6,55,1,5,1
168001,5,56,1,5,1
168001,5,57,1,5,1
168001,5,58,1,5,1
168001,5,59,1,4,1
168001,5,60,1,6,1
168201,5,55,1,5,0
168201,6,56,1,5,0
168201,6,57,1,5,0
168201,3,58,1,3,0
168201,7,59,1,4,0
168201,5,60,1,4,0
168501,10,55,1,7,1
168501,10,56,1,7,1
168501,10,57,1,8,1
168501,10,58,1,7,1
168501,10,59,1,10,1
168501,10,60,1,8,1
168602,8,55,3,7,0
168602,7,56,3,8,0
168602,7,57,3,7,0
168602,7,58,3,7,0
168602,7,59,3,6,0
168602,6,60,3,5,0
169501,8,55,1,7,1
169501,9,56,1,8,1
169501,7,57,1,6,1
169501,7,58,1,5,1
169501,7,59,1,7,1
169501,6,60,1,9,1
169502,7,55,2,7,0
169502,6,56,2,6,0
169502,8,57,2,6,0
169502,7,58,2,5,0
169502,7,59,2,4,0
169601,6,55,1,5,1
169601,7,56,1,4,1
169601,6,57,1,4,1
169601,7,58,1,5,1
169601,7,59,1,6,1
169601,7,60,1,6,1
169701,5,55,2,0,1
169701,7,56,2,7,1
169701,8,57,2,8,1
169701,8,58,2,5,1
169701,5,59,2,5,1
169701,5,60,2,5,1
169901,8,55,1,6,1
169901,9,56,1,7,1
169901,7,57,1,5,1
169901,5,58,1,5,1
169901,8,59,1,8,1
169901,7,60,1,7,1
170001,6,55,2,6,0
170001,5,56,2,4,0
170001,6,57,2,5,0
170001,8,58,2,5,0
170001,6,59,2,5,0
170001,7,60,2,6,0
170201,5,55,3,0,1
170201,5,56,3,5,1
170201,5,57,3,3,1
170201,6,58,3,5,1
170201,5,59,3,4,1
170201,5,60,3,5,1
170601,5,55,1,5,1
170601,5,56,1,3,1
170601,5,57,1,2,1
170601,5,58,1,3,1
170601,3,59,1,1,1
170601,5,60,1,2,1
170701,6,55,1,5,1
170701,3,56,1,3,1
170701,3,57,1,3,1
170701,6,58,1,3,1
170701,5,59,1,2,1
170701,6,60,1,3,1
170801,10,55,1,7,1
170801,10,56,1,8,1
170801,10,57,1,4,1
170801,9,58,1,1,1
170801,10,59,1,8,1
170801,9,60,1,7,1
171001,8,55,1,6,0
171001,8,56,1,8,0
171001,8,57,1,8,0
171001,8,58,1,8,0
171001,8,60,1,8,0
171101,8,55,1,10,1
171301,7,55,1,8,1
171301,8,56,1,9,1
171301,8,57,1,8,1
171301,8,58,1,8,1
171301,8,59,1,9,1
171301,7,60,1,7,1
171701,8,55,1,6,1
171701,8,56,1,5,1
171701,5,57,1,4,1
171701,6,58,1,7,1
171701,6,59,1,3,1
171701,8,60,1,5,1
172001,3,55,2,3,1
172001,5,56,2,3,1
172001,5,57,2,3,1
172001,4,58,2,3,1
172001,5,59,2,4,1
172001,6,60,2,7,1
172101,5,55,2,5,0
172101,8,56,2,5,0
172801,10,55,3,0,1
172801,10,56,3,0,1
172801,8,57,3,5,1
172801,10,58,3,7,1
172801,10,59,3,5,1
172801,3,60,3,3,1
172902,10,55,2,10,0
172902,9,56,2,8,0
172902,8,57,2,8,0
172902,8,58,2,8,0
172902,8,59,2,8,0
172902,8,60,2,10,0
173401,3,55,1,3,1
173401,8,56,1,8,1
173401,8,57,1,7,1
173501,7,55,1,8,0
173501,7,56,1,9,0
173501,7,57,1,7,0
173501,8,58,1,6,0
173501,8,59,1,8,0
173501,7,60,1,7,0
173601,5,55,1,6,1
173601,7,56,1,5,1
173601,8,57,1,7,1
173601,9,58,1,8,1
173601,8,59,1,7,1
173601,9,60,1,8,1
173801,6,55,1,2,0
173801,4,56,1,9,0
173801,6,58,1,9,0
173801,8,59,1,9,0
173801,6,60,1,6,0
173901,8,55,2,8,0
173901,10,56,2,3,0
173901,9,57,2,8,0
173901,7,58,2,8,0
174201,9,55,1,9,1
174201,9,56,1,9,1
174201,9,57,1,9,1
174201,9,58,1,9,1
174201,9,59,1,9,1
174201,8,60,1,9,1
174302,8,55,3,6,1
174302,8,56,3,7,1
174302,6,57,3,5,1
174501,8,55,1,4,1
174501,4,56,1,4,1
174501,6,57,1,4,1
174501,4,58,1,4,1
174601,8,55,2,4,1
174601,7,56,2,6,1
174601,7,57,2,3,1
174601,4,58,2,6,1
174601,7,59,2,6,1
175001,7,55,1,8,1
175001,7,56,1,8,1
175001,7,57,1,8,1
175001,8,58,1,8,1
175001,7,59,1,8,1
175001,8,60,1,6,1
175401,7,55,3,3,0
175401,7,56,3,4,0
175401,4,57,3,2,0
175401,6,58,3,5,0
175401,6,59,3,6,0
175401,5,60,3,5,0
175801,5,55,3,3,0
175801,5,56,3,8,0
175801,5,57,3,6,0
175801,5,58,3,8,0
175801,5,59,3,4,0
175801,6,60,3,5,0
176301,8,55,1,9,1
176301,7,56,1,9,1
176301,8,57,1,7,1
176301,8,58,1,8,1
176301,9,59,1,9,1
176301,8,60,1,7,1
176601,5,55,1,0,1
176601,7,56,1,3,1
176601,7,57,1,5,0
176601,8,58,1,4,1
176601,8,59,1,5,1
176601,8,60,1,5,1
176801,8,55,1,2,1
176801,3,56,1,3,1
176801,3,57,1,5,1
176801,5,58,1,2,1
176801,2,59,1,3,1
176801,7,60,1,2,1
177001,6,55,1,6,1
177001,5,56,1,5,0
177001,7,57,1,5,0
177001,7,58,1,6,0
177201,7,55,1,5,0
177201,8,56,1,9,0
177201,8,57,1,5,0
177201,7,58,1,6,0
177201,7,59,1,5,0
177201,8,60,1,6,0
177601,3,55,3,3,1
177601,3,56,3,3,1
177601,4,57,3,3,1
177601,4,58,3,5,1
177802,2,55,3,5,1
178201,5,55,1,5,0
178201,8,56,1,2,0
178201,6,57,1,1,0
178201,4,58,1,0,0
178401,3,55,3,3,1
178401,3,56,3,3,1
178401,5,57,3,3,1
178701,8,55,2,7,1
178701,7,56,2,5,1
178701,7,57,2,4,0
178801,5,55,1,5,1
178801,9,56,1,4,1
178801,8,57,1,6,1
178801,5,58,1,7,1
178801,6,59,1,4,1
178801,8,60,1,5,1
179401,4,55,1,5,0
179401,5,56,1,4,0
179401,8,57,1,6,0
179401,5,58,1,2,0
179401,5,59,1,4,0
181001,7,55,1,7,1
181301,8,55,1,8,1
181301,8,56,1,6,1
181401,5,55,1,7,1
181401,7,56,1,7,1
181401,7,57,1,9,1
181401,8,59,1,7,1
182001,5,55,2,5,0
182001,6,56,2,5,0
182001,6,57,2,6,0
182001,6,58,2,6,0
182001,6,59,2,6,0
182401,3,55,1,7,1
182401,7,56,1,8,1
182401,8,57,1,8,1
182401,5,58,1,8,1
182401,6,59,1,7,1
182401,8,60,1,7,1
183501,5,55,2,7,0
183501,5,56,2,0,0
183501,8,57,2,8,0
183501,8,58,2,7,0
183501,8,59,2,8,0
183501,7,60,2,8,0
183601,8,55,1,5,1
183601,8,56,1,1,1
183601,7,57,1,2,1
183601,9,58,1,4,1
183601,6,59,1,3,1
183601,9,60,1,4,1
184202,6,55,2,8,0
184202,6,56,2,6,0
184202,5,57,2,7,0
184202,7,58,2,5,0
185701,8,55,1,7,1
185701,8,56,1,8,1
185701,8,57,1,8,1
185701,7,58,1,7,1
185701,7,59,1,4,1
185701,8,60,1,5,1
185801,7,55,2,6,1
185801,7,56,2,6,1
185801,7,57,2,7,1
186001,6,55,1,0,1
186001,8,56,1,8,1
186001,8,57,1,7,1
186001,7,58,1,5,1
186001,8,59,1,5,1
186001,7,60,1,8,1
186101,6,55,3,10,0
186101,6,56,3,8,0
186101,5,57,3,5,0
186101,6,58,3,10,0
186101,6,59,3,6,0
186101,7,60,3,5,0
186601,6,55,1,8,1
186801,8,55,1,7,1
186801,8,56,1,7,1
186801,8,57,1,6,1
186801,8,58,1,8,1
186801,7,59,1,7,1
186801,7,60,1,6,1
186901,8,55,2,7,1
186901,7,56,2,8,1
186901,5,57,2,7,1
187201,9,55,1,7,1
187201,9,56,1,6,1
187201,10,57,1,7,1
187201,9,58,1,5,1
187201,8,59,1,4,1
187401,8,55,1,8,1
187401,9,56,1,7,1
187701,4,55,1,5,1
187701,4,56,1,4,1
187701,4,57,1,4,1
187701,5,58,1,7,1
187701,4,59,1,4,1
187701,4,60,1,4,1
188301,2,55,3,1,0
188301,4,56,3,4,0
188301,3,57,3,2,0
188301,3,58,3,3,0
188701,9,55,2,8,1
188701,10,56,2,8,1
188701,9,57,2,5,1
189101,8,55,1,8,1
189101,8,56,1,8,1
189101,9,57,1,9,1
189101,9,58,1,8,1
189101,9,59,1,8,1
189101,9,60,1,9,1
189501,7,55,2,3,0
189801,9,55,1,5,1
189801,8,56,1,7,1
189801,5,57,1,5,1
189801,9,58,1,6,1
189801,8,59,1,6,1
189801,5,60,1,5,1
190201,5,55,1,5,0
190201,5,56,1,5,0
190201,5,57,1,5,0
190602,8,55,1,8,1
190602,6,56,1,6,1
190602,10,57,1,7,1
191001,2,55,1,5,1
191001,9,56,1,6,0
191001,9,57,1,5,0
191001,9,58,1,5,0
191001,8,59,1,7,0
191001,8,60,1,0,0
191002,4,55,1,3,1
191002,2,56,1,8,0
191002,7,57,1,6,0
191801,8,55,1,8,1
191801,8,56,1,8,1
192001,2,55,1,1,1
192001,3,56,1,2,1
192001,3,57,1,2,1
192001,2,58,1,2,1
192001,4,59,1,3,1
192001,5,60,1,2,1
192401,6,55,1,5,1
192401,10,56,1,5,1
192401,6,57,1,4,1
192401,4,58,1,5,1
192401,5,59,1,5,1
192401,7,60,1,5,1
193401,8,55,1,5,0
193401,7,57,1,5,0
193401,7,58,1,4,0
193401,8,59,1,4,0
193401,8,60,1,5,0
193601,8,55,1,8,1
193601,10,56,1,10,1
193601,10,57,1,7,1
193601,10,58,1,8,1
193601,10,59,1,10,1
193601,10,60,1,7,1
193701,8,55,1,6,1
193701,7,56,1,7,1
193701,8,57,1,3,1
193701,8,58,1,5,1
193701,5,59,1,5,1
193701,7,60,1,2,1
194001,8,55,1,7,1
194001,9,56,1,9,1
194001,8,57,1,4,1
194001,10,58,1,4,1
194001,6,59,1,4,1
194001,8,60,1,5,1
194002,2,55,1,2,0
194002,10,56,1,3,0
194002,6,57,1,4,0
194501,9,55,1,7,1
194501,5,56,1,5,1
194501,8,57,1,8,1
194501,8,58,1,8,1
194501,8,59,1,7,1
194501,8,60,1,7,1
194701,9,55,1,8,1
194801,10,55,1,10,1
194901,7,55,1,7,1
194901,9,56,1,5,1
194901,8,57,1,6,1
194901,7,58,1,6,1
194901,8,59,1,7,1
194901,8,60,1,6,1
195101,7,55,1,6,1
195101,7,56,1,6,1
195101,8,57,1,8,1
195101,6,58,1,3,1
195101,7,59,1,4,1
195101,6,60,1,3,1
195201,6,55,1,5,1
195201,7,56,1,5,1
195201,5,57,1,5,1
195201,2,58,1,1,1
195201,6,59,1,5,1
195201,8,60,1,3,1
195301,9,55,2,9,1
195301,8,56,2,2,1
195301,8,57,2,9,1
195301,8,58,2,9,1
195501,8,55,1,8,1
195501,7,56,1,7,1
195501,7,57,1,7,1
195501,8,58,1,8,1
195501,7,59,1,8,1
195501,8,60,1,7,1
195701,6,55,1,4,0
195701,8,56,1,8,0
195701,7,57,1,7,0
196001,5,55,1,3,1
196001,5,56,1,3,1
196001,5,57,1,2,1
196001,6,58,1,4,1
196001,6,59,1,5,1
196001,6,60,1,3,1
196301,5,55,3,0,0
196701,5,55,1,6,1
196701,7,56,1,7,1
196701,8,57,1,7,1
196701,6,58,1,7,1
196701,7,59,1,6,1
196701,7,60,1,5,1
197401,8,55,1,9,1
197401,7,56,1,9,1
197401,8,57,1,9,1
197401,7,58,1,7,1
197401,8,59,1,4,1
197401,7,60,1,4,1
197903,8,55,1,9,1
197903,8,56,1,9,1
197903,9,57,1,9,1
197903,10,58,1,8,1
197903,9,59,1,7,1
197903,9,60,1,8,1
200301,7,55,1,3,1
200301,7,56,1,7,1
200301,7,57,1,5,1
200301,8,58,1,3,1
200301,7,59,1,4,1
200301,5,60,1,2,1
200401,4,55,3,0,0
200401,6,56,3,2,0
200401,5,57,3,1,0
200401,5,58,3,4,0
200401,5,59,3,3,0
200401,5,60,3,3,0
201201,5,55,1,2,1
201201,5,56,1,0,1
201201,6,57,1,1,1
201201,2,58,1,0,1
201201,1,59,1,1,1
201201,3,60,1,2,1
202002,9,55,3,8,0
202002,10,56,3,9,0
202002,9,57,3,9,0
202002,9,58,3,10,0
202002,9,59,3,7,0
202002,8,60,3,4,0
202601,8,55,3,5,0
202601,7,56,3,7,0
202601,7,57,3,7,0
202601,8,58,3,9,0
202601,9,59,3,7,0
202601,10,60,3,8,0
202901,5,55,3,2,1
202901,8,56,3,4,1
203001,8,55,1,8,1
203101,7,55,1,6,1
203101,6,56,1,5,1
203101,6,57,1,5,1
203101,8,58,1,7,1
203101,8,59,1,7,1
203101,6,60,1,6,1
203501,9,55,1,9,1
203501,9,56,1,9,1
203501,8,57,1,9,1
203501,8,58,1,8,1
203501,9,59,1,8,1
203501,8,60,1,8,1
203602,8,55,3,7,0
203801,8,55,1,4,1
203801,8,56,1,6,1
203801,8,57,1,4,1
203801,8,58,1,3,1
203801,6,59,1,5,1
203801,8,60,1,6,1
204201,8,55,1,7,1
204201,9,56,1,8,1
204201,8,57,1,9,1
204201,9,58,1,6,1
204201,9,59,1,6,1
204201,5,60,1,4,1
204901,7,55,3,5,1
204901,6,56,3,4,1
204901,8,57,3,5,1
204901,8,58,3,6,1
204901,5,59,3,2,1
204901,6,60,3,5,1
205201,8,55,1,7,1
205201,9,56,1,8,1
205201,3,57,1,0,1
205201,8,58,1,3,1
205201,6,59,1,5,1
205201,8,60,1,8,1
206001,6,55,1,4,0
206001,6,56,1,5,0
206001,5,57,1,3,0
206001,7,58,1,3,0
206001,7,59,1,6,0
206001,8,60,1,5,0
206801,4,55,2,4,1
206801,5,56,2,4,1
206801,5,57,2,2,1
206801,6,58,2,5,1
206801,5,59,2,3,1
206801,5,60,2,5,1
207201,5,55,1,6,1
207201,6,56,1,6,1
207201,6,57,1,7,1
207201,6,58,1,8,1
207201,6,59,1,6,1
207501,8,55,1,4,1
207901,2,55,1,0,0
207901,0,56,1,4,0
207901,3,58,1,3,0
208001,8,55,1,5,1
208001,5,56,1,2,1
208001,6,57,1,4,1
208001,6,58,1,0,1
208001,7,59,1,4,1
208001,8,60,1,8,1
208301,8,55,1,8,1
208301,9,56,1,8,1
208301,9,57,1,8,1
208301,8,58,1,7,1
208301,8,59,1,8,1
208301,9,60,1,8,1
209301,7,55,3,0,1
209301,7,56,3,1,1
209301,9,57,3,4,1
209301,9,58,3,2,1
209301,4,59,3,1,1
209301,5,60,3,4,1
211101,7,55,1,7,1
211101,7,56,1,5,1
211101,5,58,1,5,1
211503,7,55,1,7,1
211503,7,56,1,7,1
211503,8,57,1,7,1
211503,8,58,1,10,1
211503,9,59,1,9,1
211503,6,60,1,3,1
211801,5,55,1,5,1
211801,5,56,1,5,1
211801,8,57,1,5,1
211801,5,58,1,3,1
211801,5,59,1,4,1
211801,4,60,1,3,1
212101,7,55,1,8,1
212101,7,56,1,7,1
212101,7,57,1,7,1
212201,8,55,1,2,1
212201,8,56,1,8,1
212201,8,57,1,8,1
212201,8,58,1,8,1
212201,8,59,1,9,1
212201,7,60,1,8,1
212402,9,55,2,6,1
212402,8,56,2,4,1
212402,8,57,2,5,1
212501,10,55,3,6,1
212501,10,56,3,0,1
212501,8,57,3,6,1
212501,10,58,3,5,1
212501,6,59,3,6,1
212501,4,60,3,5,1
213101,9,55,1,10,1
213101,8,56,1,10,1
213101,9,57,1,8,1
213101,7,58,1,9,1
213101,8,59,1,10,1
213101,8,60,1,9,1
213201,10,55,1,8,1
213201,10,56,1,8,1
213201,10,57,1,10,1
213201,10,58,1,10,1
213201,10,59,1,10,1
213201,10,60,1,10,1
214401,6,55,3,9,1
214401,7,56,3,7,1
214401,6,57,3,7,1
214601,6,55,2,6,1
214601,7,56,2,9,1
214601,8,57,2,9,1
215501,9,55,1,10,0
215501,8,56,1,8,0
215501,9,57,1,5,1
215501,10,58,1,7,1
215501,8,59,1,7,1
215501,9,60,1,9,1
216301,4,55,3,4,0
216301,4,56,3,2,0
216501,5,55,3,5,0
216501,5,56,3,5,0
216501,5,57,3,5,0
216501,5,58,3,5,0
216501,5,60,3,5,0
216901,7,55,1,8,1
216901,8,56,1,5,1
216901,7,57,1,7,1
216901,8,58,1,8,1
216901,8,59,1,8,1
216901,8,60,1,8,1
217201,5,55,3,6,1
217201,7,56,3,7,1
217201,6,57,3,6,1
217601,10,55,2,0,1
217601,4,56,2,2,1
217601,2,57,2,2,1
217602,2,55,2,2,0
217602,5,56,2,3,0
217602,4,57,2,5,0
217602,3,58,2,2,0
217602,8,59,2,8,0
217602,8,60,2,7,0
217901,5,55,1,3,1
217901,4,56,1,3,1
217901,2,57,1,2,1
217901,3,58,1,3,1
217901,5,59,1,3,1
217901,4,60,1,3,1
218101,9,58,3,5,1
218101,8,59,3,1,1
218101,8,60,3,3,1
218401,8,55,1,8,1
218401,7,56,1,4,1
218401,6,57,1,5,1
218401,7,58,1,7,1
218401,8,59,1,9,1
218401,8,60,1,8,1
218601,2,55,2,1,0
218601,6,56,2,2,0
218601,6,57,2,3,0
218601,5,58,2,3,0
218601,7,59,2,3,0
218601,3,60,2,1,0
219001,8,56,3,7,1
219001,5,57,3,3,1
219001,6,58,3,3,1
219001,3,59,3,2,1
219001,2,60,3,2,1
219101,4,55,1,3,1
219101,9,56,1,3,1
219101,4,57,1,2,0
219101,8,58,1,1,0
219101,7,59,1,8,0
219101,8,60,1,7,0
219301,7,55,1,7,0
219301,8,56,1,6,0
219301,8,57,1,7,0
219301,8,58,1,8,0
219301,6,59,1,7,0
219301,9,60,1,8,0
219501,8,55,1,6,1
219501,9,56,1,10,1
219501,10,57,1,10,1
219501,10,58,1,9,1
219501,9,59,1,9,1
219501,10,60,1,9,1
219601,8,55,1,9,1
219601,8,56,1,9,1
219601,7,57,1,8,1
219601,9,58,1,10,1
219601,9,59,1,10,1
219601,10,60,1,8,1
219901,9,55,1,10,1
219901,9,56,1,10,1
219901,10,57,1,10,1
219901,9,58,1,10,1
220201,6,55,1,6,1
220201,5,56,1,5,1
220201,8,57,1,4,1
220301,3,55,1,5,1
220301,8,56,1,4,1
220301,4,57,1,2,1
220301,7,58,1,4,1
220401,6,55,1,8,0
220401,5,56,1,8,0
220401,7,57,1,6,0
220401,6,58,1,7,0
220401,6,59,1,6,0
220401,7,60,1,8,0
220403,8,55,2,9,1
220403,8,56,2,4,1
220403,8,57,2,8,1
220403,8,58,2,9,1
220403,8,59,2,8,1
220403,8,60,2,8,1
220601,9,55,1,8,1
220601,8,56,1,8,1
220601,8,57,1,9,1
221501,3,55,3,2,1
221601,6,55,1,3,0
221601,5,56,1,3,0
221701,7,55,1,5,1
221701,8,56,1,6,1
221701,7,57,1,3,1
221701,7,58,1,6,1
221701,8,59,1,5,1
221701,7,60,1,6,1
221801,8,55,3,4,1
221801,8,56,3,4,1
221801,8,57,3,5,1
221801,7,58,3,5,1
221801,8,59,3,6,1
221801,8,60,3,8,1
221901,5,55,1,6,1
221901,10,56,1,7,1
221901,4,57,1,3,1
221901,10,58,1,3,1
223101,9,55,1,8,1
223101,9,56,1,6,1
223101,10,57,1,8,1
223101,5,58,1,4,1
223101,8,59,1,4,1
223101,8,60,1,7,1
223301,7,55,1,8,1
223301,7,56,1,7,1
223301,6,57,1,7,1
223301,7,58,1,7,1
223301,7,59,1,7,1
223301,7,60,1,7,1
223601,4,55,1,3,1
223601,4,56,1,5,1
224401,7,55,1,6,1
224401,7,56,1,6,1
224401,8,57,1,5,1
224401,7,58,1,7,1
224401,7,59,1,2,1
224401,6,60,1,5,1
224501,8,55,1,10,1
224501,9,56,1,8,1
224501,9,57,1,9,1
224501,8,58,1,8,1
224501,8,59,1,9,1
224501,8,60,1,8,1
224901,7,55,2,8,1
224901,7,56,2,9,1
224901,8,57,2,8,1
224901,6,58,2,8,1
224901,8,59,2,9,1
224901,8,60,2,8,1
225001,6,55,2,8,1
225001,6,56,2,7,1
225301,10,55,1,8,1
225301,10,56,1,5,1
225301,10,57,1,8,1
225501,6,55,3,4,1
225501,4,56,3,2,1
225501,5,57,3,3,1
225501,5,58,3,6,1
225501,4,59,3,2,1
225501,4,60,3,2,1
225601,10,55,1,5,0
225601,8,56,1,3,0
225601,6,57,1,1,1
226701,6,55,2,4,1
226701,7,56,2,6,1
226701,6,57,2,3,1
226701,6,58,2,6,1
227202,10,55,1,9,0
227202,10,56,1,10,0
227202,8,57,1,10,0
227202,10,58,1,9,0
227202,6,59,1,10,0
227202,10,60,1,8,0
227301,9,55,1,8,1
227301,9,56,1,9,1
227301,9,57,1,9,1
227301,9,58,1,9,1
227301,9,59,1,9,1
227301,9,60,1,9,1
227901,7,55,1,9,1
227901,7,56,1,10,1
227901,9,57,1,9,1
227901,9,58,1,9,1
227901,8,59,1,9,1
227901,9,60,1,8,1
228001,7,55,1,4,1
228001,6,56,1,6,1
228001,6,57,1,6,1
228001,7,58,1,3,1
228301,8,55,1,5,1
228301,8,56,1,5,1
228301,9,57,1,8,1
228301,9,58,1,5,1
228301,8,59,1,4,1
228301,9,60,1,6,1
228401,9,55,1,9,1
228401,8,56,1,7,1
228401,8,57,1,8,1
228901,4,55,1,5,1
228901,8,56,1,8,1
228901,10,57,1,7,1
228901,8,58,1,9,1
228901,9,59,1,9,1
228901,7,60,1,8,1
230201,0,55,3,1,0
230201,0,56,3,0,0
230201,5,57,3,5,0
230201,2,58,3,3,0
230201,3,59,3,0,0
230201,5,60,3,5,0
230901,8,55,1,7,1
230901,9,56,1,4,1
230901,8,57,1,3,1
230901,8,58,1,7,1
230901,8,59,1,7,1
230901,7,60,1,8,1
231102,6,55,2,7,0
231102,7,56,2,5,0
231102,8,57,2,6,0
231102,6,58,2,5,0
231102,7,59,2,7,0
231102,8,60,2,6,0
231901,7,55,1,6,1
231901,8,56,1,6,1
231901,8,57,1,7,1
231901,8,58,1,6,1
231901,7,59,1,6,1
231901,7,60,1,7,1
232901,4,55,3,4,1
232901,6,56,3,3,1
232901,6,57,3,5,1
232901,7,58,3,5,1
232901,5,59,3,4,1
232901,6,60,3,5,1
233301,5,55,1,1,1
233301,5,56,1,3,1
233301,5,57,1,5,1
233301,6,58,1,3,1
233301,5,59,1,2,1
233301,4,60,1,3,1
233401,3,55,1,0,1
233401,5,56,1,4,1
233601,8,55,2,8,1
233601,8,56,2,6,1
233601,8,57,2,5,1
233601,7,58,2,7,1
233601,6,59,2,3,1
233601,8,60,2,8,1
234201,7,55,1,8,0
234201,8,56,1,5,0
234201,5,57,1,5,0
234201,5,58,1,7,0
234201,6,59,1,6,0
234201,5,60,1,6,0
234401,8,55,1,7,1
234401,8,56,1,6,1
234401,8,57,1,7,1
234401,8,58,1,6,1
234401,7,59,1,4,1
234401,8,60,1,5,1
235001,8,55,1,5,1
235001,9,56,1,7,1
235001,8,57,1,8,1
235001,8,58,1,6,1
235001,6,59,1,7,1
235001,8,60,1,7,1
235501,9,55,2,8,1
235501,9,56,2,9,1
235501,9,57,2,9,1
235501,8,58,2,8,1
235501,9,59,2,8,1
235501,9,60,2,8,1
236201,0,55,3,9,0
236201,0,56,3,10,0
236201,0,57,3,10,0
236201,5,58,3,10,0
237501,9,55,1,8,1
237501,8,56,1,8,1
237501,9,57,1,9,1
237501,8,58,1,8,1
237501,8,59,1,8,1
237501,9,60,1,9,1
237601,4,55,1,2,1
237601,0,56,1,2,1
237601,4,57,1,4,1
237601,0,58,1,5,1
237601,3,59,1,6,1
237601,7,60,1,8,1
238001,8,55,1,8,1
238001,8,56,1,5,1
238001,10,57,1,8,1
238001,8,58,1,7,1
238001,8,59,1,8,1
238001,10,60,1,5,1
238101,10,55,2,10,1
238101,10,56,2,10,1
238101,10,57,2,10,1
238101,10,58,2,10,1
238101,9,59,2,9,1
238301,7,55,3,4,1
238301,6,57,3,7,1
238301,5,58,3,8,1
238301,6,59,3,5,1
238301,8,60,3,5,1
239403,8,55,1,3,1
239403,5,56,1,6,1
239403,7,57,1,3,1
239403,8,58,1,7,1
239403,8,59,1,6,1
239701,8,55,1,8,1
239701,6,56,1,5,1
239701,7,57,1,7,1
239701,6,58,1,5,1
239701,6,59,1,6,1
239701,6,60,1,5,1
240601,4,55,2,0,1
240601,2,56,2,1,1
240601,5,57,2,5,1
240601,5,58,2,5,1
240601,3,59,2,5,1
240901,6,55,1,8,1
240901,8,56,1,8,1
240901,8,57,1,5,1
240901,7,58,1,7,1
240901,8,59,1,8,1
240901,7,60,1,8,1
241201,8,55,1,8,1
241201,10,56,1,10,1
241201,8,57,1,8,1
241201,7,58,1,8,1
241201,8,59,1,8,1
241201,8,60,1,8,1
241401,6,55,2,7,0
241401,5,56,2,8,0
241401,5,57,2,6,0
241401,6,58,2,6,0
241401,6,59,2,7,0
241401,6,60,2,8,0
241501,8,55,1,8,1
241501,9,56,1,9,1
241501,7,57,1,4,1
241501,7,58,1,6,1
241501,8,59,1,5,1
241501,6,60,1,5,1
242001,5,55,1,4,1
242001,8,56,1,6,1
242001,8,57,1,5,1
242001,8,58,1,8,1
242001,8,59,1,8,1
242001,8,60,1,6,1
242702,7,55,1,4,1
242702,8,56,1,5,1
242702,7,57,1,5,1
242702,9,58,1,6,1
242901,7,55,3,8,1
242901,7,56,3,6,1
242902,6,55,2,4,0
243401,8,55,1,7,1
243401,9,56,1,5,1
243401,9,57,1,7,1
243401,9,58,1,8,1
243401,8,59,1,5,1
243401,8,60,1,8,1
243801,8,55,1,7,1
243801,7,56,1,8,1
243801,10,57,1,8,1
243801,8,58,1,8,1
243801,8,59,1,8,1
243801,8,60,1,7,1
244501,9,55,1,8,0
244501,8,56,1,8,0
244501,8,57,1,7,0
244501,8,58,1,7,0
244501,9,59,1,8,0
244501,8,60,1,8,0
244702,9,55,1,9,1
244702,9,56,1,7,1
244702,8,57,1,8,1
244702,8,58,1,7,1
244702,8,59,1,8,1
244702,9,60,1,7,1
244901,8,55,1,8,1
244901,5,56,1,8,1
244901,8,57,1,8,1
244901,9,58,1,8,1
244901,10,59,1,8,1
244901,7,60,1,8,1
245801,9,55,1,8,1
245801,8,56,1,8,1
246001,5,55,1,5,0
246001,2,56,1,0,0
246001,4,57,1,5,1
246001,5,58,1,4,1
246001,5,59,1,7,1
246001,5,60,1,5,1
246002,3,55,2,6,0
246301,7,55,1,8,1
246301,8,56,1,5,1
246301,10,57,1,10,1
246401,7,55,1,6,0
247501,8,55,1,7,1
247501,8,56,1,8,1
247501,8,57,1,7,1
247501,8,58,1,7,1
247501,8,59,1,8,1
247501,8,60,1,8,1
247701,4,55,1,10,1
247701,8,56,1,9,1
247901,9,55,1,8,1
247901,9,56,1,8,1
247901,8,57,1,8,1
247901,9,58,1,8,1
247901,8,59,1,6,1
248101,8,55,1,8,1
248101,10,56,1,5,0
248101,5,57,1,5,1
248101,8,58,1,9,1
248101,7,59,1,5,1
248101,8,60,1,5,1
248201,9,55,1,8,1
248201,8,56,1,9,1
248201,10,57,1,5,1
248201,8,58,1,8,1
248201,10,59,1,10,1
248201,7,60,1,8,1
248501,7,55,1,4,1
248501,8,56,1,8,1
248501,8,57,1,5,1
248501,8,58,1,8,1
248501,8,59,1,6,1
248501,5,60,1,5,1
249201,5,55,1,5,1
249201,5,56,1,8,1
249201,7,57,1,7,1
249201,7,58,1,5,1
249201,5,59,1,3,1
249201,5,60,1,5,1
250001,8,55,1,6,1
